"File","EOL"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\c_cpp.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\c_like.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\d.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\dalvik.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\data.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\dax.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\devicetree.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\diff.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\dns.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\dotnet.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\dsls.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\dylan.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\ecl.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\eiffel.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\elm.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\elpi.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\email.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\erlang.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\esoteric.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\ezhil.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\factor.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\fantom.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\felix.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\fift.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\floscript.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\forth.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\fortran.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\foxpro.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\freefem.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\func.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\functional.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\futhark.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\gcodelexer.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\gdscript.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\gleam.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\go.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\grammar_notation.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\graph.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\graphics.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\graphql.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\graphviz.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\gsql.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\hare.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\haskell.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\haxe.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\hdl.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\hexdump.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\html.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\idl.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\igor.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\inferno.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\installers.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\int_fiction.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\iolang.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\j.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\javascript.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\jmespath.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\jslt.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\json5.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\jsonnet.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\jsx.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\julia.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\jvm.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\kuin.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\kusto.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\ldap.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\lean.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\lilypond.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\lisp.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\macaulay2.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\make.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\maple.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\markup.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\math.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\matlab.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\maxima.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\meson.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\mime.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\minecraft.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\mips.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\ml.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\modeling.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\modula2.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\mojo.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\monte.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\mosel.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\ncl.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\nimrod.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\nit.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\nix.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\numbair.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\oberon.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\objective.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\ooc.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\openscad.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\other.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\parasail.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\parsers.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\pascal.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\pawn.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\pddl.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\perl.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\phix.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\php.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\pointless.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\pony.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\praat.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\procfile.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\prolog.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\promql.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\prql.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\ptx.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\python.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\q.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\qlik.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\qvt.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\r.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\rdf.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\rebol.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\rego.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\resource.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\ride.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\rita.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\rnc.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\roboconf.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\robotframework.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\ruby.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\rust.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\sas.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\savi.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\scdoc.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\scripting.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\sgf.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\shell.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\sieve.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\slash.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\smalltalk.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\smithy.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\smv.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\snobol.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\solidity.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\soong.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\sophia.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\special.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\spice.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\sql.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\srcinfo.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\stata.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\supercollider.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\tablegen.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\tact.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\tal.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\tcl.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\teal.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\templates.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\teraterm.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\testing.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\text.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\textedit.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\textfmts.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\theorem.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\thingsdb.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\tlb.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\tls.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\tnt.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\trafficscript.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\typoscript.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\typst.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\ul4.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\unicon.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\urbi.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\usd.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\varnish.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\verification.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\verifpal.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\vip.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\vyper.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\web.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\webassembly.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\webidl.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\webmisc.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\wgsl.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\whiley.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\wowtoc.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\wren.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\x10.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\xorg.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\yang.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\yara.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\zig.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_ada_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_asy_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_cl_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_cocoa_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_csound_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_css_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_googlesql_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_julia_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_lasso_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_lilypond_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_luau_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_lua_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_mapping.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_mql_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_mysql_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_openedge_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_php_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_postgres_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_qlik_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_scheme_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_scilab_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_sourcemod_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_sql_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_stan_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_stata_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_tsql_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_usd_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_vbscript_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\_vim_builtins.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\lexers\__init__.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\styles\abap.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\styles\algol.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\styles\algol_nu.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\styles\arduino.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\styles\autumn.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\styles\borland.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\styles\bw.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\styles\coffee.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\styles\colorful.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\styles\default.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\styles\dracula.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\styles\emacs.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\styles\friendly.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\styles\friendly_grayscale.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\styles\fruity.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\styles\gh_dark.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\styles\gruvbox.py","LF"
"C:\SNS_24AutoProject_250723\venv\Lib\site-packages\pygments\styles\igor.py","LF"
